Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
4682,11184155,mcoler,"2024-06-11 22:17:54",0.77511,1,mcoler
4683,12242641,"Bethany Santos","2024-06-11 22:21:06",0.77511,1,tonytonytensor
4684,12242668,"Misba Azeez me22b063","2024-06-11 22:31:16",0.77511,1,misbaazeezme22b063
4685,10706397,"GAPP FILL","2024-06-11 22:36:05",0.77511,4,gappfill
4686,12242724,"xulei chen","2024-06-11 23:11:57",0.77511,1,xuleichen
4687,12242768,"Ricardo Neves P","2024-06-11 23:42:44",0.77511,1,ricardonevesp
4688,1734041,"Solo Ju","2024-06-12 00:38:52",0.77511,1,soloju
4689,12102323,linyating,"2024-06-12 00:41:19",0.77511,1,mocklin
4690,12242980,"Brad Hardin","2024-06-12 01:21:41",0.77511,1,bradhardin
4691,5232584,chris000000,"2024-06-12 01:39:47",0.77511,3,chris000000
4692,12243068,"Kim Hoang","2024-06-12 02:06:10",0.77511,2,kimmyhoang
4693,12243084,"Igor Scotton","2024-06-30 12:08:01",0.77511,2,igorscotton
4694,12243156,"Steven F Soltesz","2024-06-12 02:14:04",0.77511,1,stevenfsoltesz
4695,12243167,Denis12228,"2024-06-12 02:17:11",0.77511,1,denis12228
4696,2598209,ry02,"2024-06-12 02:19:21",0.77511,1,tan0ry0
4697,12243244,Emilio14,"2024-06-12 02:40:15",0.77511,1,emilio14
4698,12117436,谭嘉豪,"2024-06-14 09:12:21",0.77511,12,tanjiahaoload
4699,12243286,"Kenneth Kelly Dwamena","2024-06-12 02:50:19",0.77511,1,kennethkellydwamena
4700,12243339,"Yucan Yang","2024-06-12 03:09:09",0.77511,1,yucanyang
4701,12243433,"Patrick Han #2","2024-06-12 03:42:15",0.77511,1,phan1129
4702,715585,"Naruhiko Nakanishi","2024-08-04 04:01:56",0.77511,47,grapestone5321
4703,12243471,kaaaglero,"2024-06-12 03:51:52",0.77511,1,kaaaglero
4704,12243680,"Gang Ouyang","2024-06-12 04:43:54",0.77511,1,gangouyang
4705,12243750,"Brandon Cheung","2024-06-12 05:02:28",0.77511,1,brandonhcheung
4706,12243806,"Louis Blanchart","2024-06-12 05:22:15",0.77511,1,louisblanchart
4707,12243832,"radha pothamsetti","2024-06-12 10:45:12",0.77511,3,radhapothamsetti
4708,12243129,"shin yuin","2024-06-12 05:41:27",0.77511,5,shinyuin
4709,5698490,"Sofia Mbega","2024-06-12 05:42:58",0.77511,1,sofiambega
4710,12243920,"Mukund Raman","2024-06-12 05:51:43",0.77511,1,mukundraman
4711,12244021,"Matthew Mueller #2","2024-06-12 06:13:25",0.77511,1,rmatthewmueller
4712,12243687,리미리미,"2024-06-12 07:08:37",0.77511,4,limilimi
4713,12244310,"khemraj mangal","2024-06-12 07:07:09",0.77511,1,khemrajmangal
4714,12244383,"Michael Rahardja","2024-07-25 05:22:54",0.77511,8,michael778
4715,12244531,limboooo,"2024-06-12 07:46:27",0.77511,1,limboooo
4716,12244578,"Ayinlade Sikiru","2024-06-12 07:54:57",0.77511,1,ayinladesikiru
4717,12244632,"Mattia Rifino","2024-06-12 08:06:34",0.77511,1,mattiarifino
4718,12244787,Kiruthigathulasimani,"2024-06-12 11:27:30",0.77511,3,kiruthigathulasimani
4719,12244812,"SARON J","2024-06-12 08:48:08",0.77511,1,saronj
4720,12244933,"Amrithasree S","2024-06-12 11:37:10",0.77511,2,amrithasrees
4721,12244949,"P. Dhivyalakshmi","2024-06-12 11:47:51",0.77511,3,pdhivyalakshmi
4722,12244960,julesgoubert,"2024-06-15 15:07:27",0.77511,7,julesgoubert
4723,12244962,emilycxr,"2024-06-12 09:22:37",0.77511,1,emilycxr
4724,12245001,"Cookie of Life","2024-06-12 11:47:14",0.77511,3,cookieoflife
4725,12245012,Hem_a_saravanan12345,"2024-06-12 11:46:17",0.77511,2,hemasaravanan12345
4726,12228903,"Xian Priego","2024-06-12 09:35:28",0.77511,1,"iriapardo,xianpriego"
4727,12245159,"Victor Mendez","2024-06-12 10:08:19",0.77511,1,victormdz
4728,12245166,Moliki,"2024-06-12 10:10:00",0.77511,1,moliki
4729,12245192,"Suna Bilginn","2024-06-12 10:25:11",0.77511,2,sunabilginn
4730,11622928,"Mehmet Emin Titrek","2024-06-12 10:23:27",0.77511,1,memint
4731,12245250,BugraMr,"2024-06-12 11:24:08",0.77511,2,bugramr
4732,12245336,"Kawchar Husain","2024-06-23 10:16:53",0.77511,5,kawchar85
4733,12245380,"Barkavi Rajakumaran","2024-06-12 11:29:46",0.77511,4,barkavirajakumaran
4734,12245417,"winter Jackson","2024-06-12 11:06:28",0.77511,1,winterjackson
4735,12245429,LucasBellini,"2024-06-12 11:08:41",0.77511,1,lucasbellini
4736,12245418,"Norman Rosman","2024-06-12 11:11:49",0.77511,1,normanrosman
4737,12245478,AK@20011105,"2024-06-12 11:22:16",0.77511,1,ak20011105
4738,12245498,"Karl Southern","2024-06-12 11:23:47",0.77511,1,karlsouthern
4739,12245502,Sowmiya_333,"2024-06-12 11:24:39",0.77511,1,sowmiya333
4740,12245503,Karthi,"2024-06-12 11:39:45",0.77511,1,duraikarthi
4741,12245577,"Rabitha Sulthana","2024-06-12 11:40:41",0.77511,1,rabithasulthana
4742,12245596,"Tadiwa Ben","2024-06-12 11:45:42",0.77511,1,tadiwaben
4743,12245537,MarvelousInt,"2024-07-01 05:53:45",0.77511,5,marvelousint
4744,12245574,"Methunarajan Arul","2024-06-12 11:51:02",0.77511,2,methunarajanarul
4745,12245626,YuntechIM_B11123030_1,"2024-06-12 11:52:16",0.77511,1,yuntechimb111230301
4746,12245551,Praveenaizel,"2024-06-12 11:53:13",0.77511,4,praveenaizel
4747,12245640,"Haoran Yang666","2024-06-12 11:56:08",0.77511,1,haoranyang666
4748,12245664,"Aniqa Javed","2024-06-12 12:03:11",0.77511,2,aniqajaved
4749,12245818,"laca new","2024-06-12 12:35:08",0.77511,2,lacanew
4750,12245832,"Rijo Johnson","2024-06-12 12:36:47",0.77511,1,rijojohnson
4751,12245953,ciscak,"2024-06-12 13:02:10",0.77511,1,ciscak
4752,12246044,Baekji30g,"2024-06-12 13:21:00",0.77511,1,baekji30g
4753,12246074,YoungaShin,"2024-06-12 13:28:35",0.77511,1,youngashin
4754,12246148,tmarrr,"2024-06-12 13:39:38",0.77511,1,tmarrr
4755,516744,alpQuell,"2024-06-12 20:56:13",0.77511,3,ga95cir
4756,12246294,"Sayan Chatterjee #3","2024-06-12 14:05:05",0.77511,1,scsayan96
4757,12246344,tsu_22_1,"2024-06-12 14:13:38",0.77511,1,tsu221
4758,12246385,amralbarq1,"2024-06-12 14:35:37",0.77511,5,amralbarq1
4759,12246520,"Aman ullah","2024-06-12 15:16:17",0.77511,2,amanullah22
4760,12246698,liangsongxi,"2024-06-12 15:35:27",0.77511,1,liangsongxi
4761,12231534,YuntechIM_B11123038,"2024-06-12 15:47:40",0.77511,4,yuntechimb11123038
4762,12246751,Aadequate,"2024-06-12 15:46:48",0.77511,1,aadequate
4763,12246769,"John Winkworth","2024-06-12 15:50:27",0.77511,1,johnwinkworth
4764,2949689,"Simon Chu","2024-06-12 16:00:50",0.77511,1,simonchu
4765,12246815,"Prathyusha M P","2024-06-12 16:02:43",0.77511,1,prathyushamp
4766,12246820,mikkelvb,"2024-06-12 17:45:21",0.77511,2,mikkelvb
4767,5106606,"kelvin mwaka","2024-06-12 16:15:38",0.77511,4,kelvinmwaka
4768,12246891,"Emil Cordes","2024-06-12 16:18:36",0.77511,1,emilcordes
4769,12246949,"Ryunosuke Abe","2024-06-12 16:36:35",0.77511,1,ryunosukeabe
4770,12246953,hminusplusu,"2024-06-12 16:38:14",0.77511,1,hminusplusu
4771,12246971,"Jesús Osama","2024-06-12 16:44:54",0.77511,1,jesusosama
4772,12246984,lobanoffmichael,"2024-06-14 18:22:01",0.77511,7,lobanovmichael
4773,12247010,"Tristan Gregory","2024-06-12 16:53:27",0.77511,1,tristangregory
4774,12247024,"James Wickenden","2024-06-12 16:58:14",0.77511,1,jameswickenden
4775,12247127,"Gourang Vats","2024-06-12 17:29:18",0.77511,1,gourangvats
4776,12247213,Derkells,"2024-06-12 17:53:48",0.77511,1,derkells
4777,12247188,"Alain Zazueta","2024-06-28 18:07:45",0.77511,2,alainezazueta
4778,12247299,"Arken Gaisin","2024-07-23 17:04:53",0.77511,2,arkengaisin
4779,12247300,ThiagoNUC,"2024-06-12 18:21:17",0.77511,1,thiagonuc
4780,12247335,icsbillwei,"2024-06-12 18:35:08",0.77511,1,icsbillwei
4781,12247411,Loualens,"2024-06-12 19:00:10",0.77511,1,loualens
4782,12247426,EmilianEmilian,"2024-06-12 19:05:55",0.77511,1,emilianemilian
4783,12247498,MatteoRontauroli,"2024-06-12 19:33:26",0.77511,1,matteorontauroli
4784,12215252,"Hakizimana Sylvan ","2024-06-12 20:10:06",0.77511,3,hakizimanasylvan
4785,12247610,"Aashutosh Panchal","2024-06-12 20:13:47",0.77511,1,aashupanchal
4786,12247618,"Marija Dimitrijevic","2024-06-13 19:15:53",0.77511,3,marijadimitrijevic
4787,12247686,ZhuoyangLiu2024,"2024-06-12 20:44:20",0.77511,1,zhuoyangliu2024
4788,12247688,"Kirill Lipatnikov","2024-06-12 20:46:14",0.77511,1,kirilllipatnikov
4789,12247708,"Melissa Stackhouse","2024-06-12 20:53:36",0.77511,1,melissastackhouse
4790,12247730,VyacheslavMiroshnich,"2024-06-12 20:58:31",0.77511,1,vyacheslavmiroshnich
4791,12247796,"Cristian A Sanchez","2024-06-12 21:33:52",0.77511,1,cristianasanchez
4792,12247819,"Colin Treanor","2024-06-12 21:45:30",0.77511,1,colintreanor
4793,12247888,"Janine Towle","2024-06-12 22:27:58",0.77511,1,janinetowle
4794,12247951,"Marco Ángeles","2024-06-12 23:08:25",0.77511,1,marcongeles
4795,12248060,mus,"2024-06-13 00:07:26",0.77511,1,musmanan
4796,12248325,"Ajinkya Deosarkar","2024-06-13 02:01:37",0.77511,1,ajinkyadeosarkar1
4797,12248333,Yurken,"2024-06-13 02:17:02",0.77511,3,yurken
4798,12248401,"CAI NI HERE","2024-06-13 02:30:44",0.77511,1,cainihere
4799,12248446,"Matthew Fritz","2024-06-13 02:45:09",0.77511,1,matthewfritzy
4800,12213335,"Terry Lin #2","2024-06-13 02:47:36",0.77511,1,terrylinth
4801,12248458,"Luo Zhengxiang","2024-06-13 02:51:19",0.77511,1,luozhengxiang
4802,12248479,k110msk,"2024-06-13 02:59:01",0.77511,1,k110msk
4803,12248531,"Anastasiia Hrynyshyn","2024-06-13 03:14:06",0.77511,1,anastasiiahrynyshyn
4804,12248584,"zichat ezekiel","2024-06-13 03:31:20",0.77511,1,zichatezekiel
4805,12248689,tanusonwan,"2024-06-13 04:02:23",0.77511,1,tanusonwan
4806,12248737,AimanShaari,"2024-06-13 04:18:31",0.77511,2,aimanshaari
4807,12248827,"Quyên Nguyễn Minh","2024-06-13 04:47:56",0.77511,1,quynnguynminh
4808,12248857,Kimdoi2103,"2024-06-13 04:58:34",0.77511,1,kimdoi2103
4809,12248860,hyuna1,"2024-06-13 04:58:44",0.77511,1,hyuna1
4810,12201820,gsaldy,"2024-06-13 05:00:56",0.77511,1,gsaldy
4811,12248871,yangdongjun1234,"2024-06-13 05:01:17",0.77511,1,yangdongjun1234
4812,3200016,"ittai koren","2024-06-13 05:05:12",0.77511,1,ittaikoren
4813,12248888,"Tilak Patel","2024-06-13 05:07:20",0.77511,1,tilak123
4814,12249047,"KKim jihyun","2024-06-13 05:52:33",0.77511,1,kkimjihyun
4815,12249055,YuntechIM_B11123069,"2024-06-13 05:55:17",0.77511,1,yuntechimb11123069
4816,12249062,"Shiraishi Manato","2024-06-13 05:56:59",0.77511,1,shiraishimanato
4817,12249105,"Charles Galea","2024-06-13 06:07:40",0.77511,1,cgalea
4818,12249126,"Yashika Khanna","2024-06-13 06:11:34",0.77511,1,itskhanna
4819,12249187,"Runli Yuan","2024-06-13 06:24:22",0.77511,1,runliyuan
4820,12249228,Krau1ts,"2024-06-13 06:30:31",0.77511,1,krau1ts
4821,12168825,"Jaydutt Kadam","2024-06-13 06:50:28",0.77511,1,jayduttkadam
4822,12249548,"Kelvin Armstrong","2024-06-13 07:29:53",0.77511,1,kelvinarmstrong
4823,12249554,"SIVAPRIYAN “SHIV” RAVINDRAN","2024-06-13 07:31:56",0.77511,1,shivpriyan
4824,12249557,"Michael Heemskerk","2024-06-13 07:32:23",0.77511,1,michaelheemskerk
4825,12249655,"[Deleted] 662b87b4-45b7-4441-8680-fa1f1b65d617","2024-06-14 08:39:45",0.77511,3,del=b53d82a8106cfadd
4826,12249685,zsun610,"2024-06-13 08:01:27",0.77511,1,zsun610
4827,12249784,"Andrey Sholokhov","2024-06-13 08:25:43",0.77511,1,andreysholokhov
4828,12249835,b1ngo_001,"2024-06-13 08:37:17",0.77511,1,b1ngo001
4829,12249839,NiDavid,"2024-06-14 01:07:06",0.77511,2,nidavid
4830,12249841,rmadbdrhdgkr,"2024-06-13 08:38:57",0.77511,1,rmadbdrhdgkr
4831,12249899,"Rana Talha","2024-06-13 08:55:21",0.77511,1,ranatalha71
4832,12249903,"simith jack","2024-06-13 08:56:13",0.77511,1,simithjack
4833,12249960,FYqueen,"2024-06-13 09:10:49",0.77511,1,fyqueen
4834,12250042,"Mohsen A. Attar","2024-06-13 09:29:39",0.77511,1,mohsenaattar
4835,12250059,"Kafka Liu","2024-06-13 09:33:00",0.77511,1,kafkaliu
4836,12250061,"Thunder White","2024-06-13 09:33:32",0.77511,1,thunderwhite
4837,12250093,PetrGrachevv,"2024-06-13 09:43:26",0.77511,2,petrgrachevv
4838,12250114,"Jul Mye","2024-06-13 09:44:54",0.77511,1,julmye
4839,12250172,"Natalia Davies","2024-06-13 09:59:22",0.77511,1,nataliadavies
4840,12250183,"Billy Donald Cole","2024-06-13 10:01:10",0.77511,1,billydonaldcole
4841,12250192,dejanor,"2024-06-13 10:03:56",0.77511,1,dejanor
4842,12250249,王昱勝.,"2024-06-13 10:21:56",0.77511,1,sheng8888
4843,12250276,"Itai Mizlish","2024-06-13 10:28:21",0.77511,1,itaimizlish
4844,12250284,shengyuler,"2024-06-13 10:29:20",0.77511,1,shengyuler
4845,12250291,terminal_object,"2024-06-13 10:30:23",0.77511,1,terminalobject
4846,2559388,Leemunkyu,"2024-06-13 11:11:22",0.77511,3,philoslee
4847,12250375,"Nikhil Kadyan","2024-06-13 10:53:30",0.77511,1,nikhilkadyan
4848,12250316,Khushi_Ag1004,"2024-06-13 10:56:11",0.77511,1,khushiag1004
4849,12250407,"Tanishq Kulthe","2024-06-13 11:01:49",0.77511,1,tanishqkulthe
4850,12250425,"Junliang Ye","2024-06-13 11:06:25",0.77511,1,junliangye
4851,12250426,M.Abdelazim,"2024-06-13 11:06:29",0.77511,1,mabdelazim
4852,12250506,"Jeongheum Lee","2024-06-13 11:29:56",0.77511,2,jeongheumlee
4853,12250401,"Marlon Jerry","2024-06-13 11:43:35",0.77511,1,marlonjerry
4854,11147134,LiKang3,"2024-06-13 11:52:28",0.77511,1,likang3
4855,12250671,Pankaj1538,"2024-06-13 12:04:47",0.77511,1,pankaj1538
4856,12250707,"Marvin Cronau","2024-06-13 12:13:20",0.77511,1,marvincronau
4857,12250820,"Sn0op D","2024-06-13 12:41:07",0.77511,1,sn0opd
4858,12250842,"Dhruva Thejas","2024-07-05 05:18:01",0.77511,5,dhruvathejas
4859,12250876,HaoYunJi,"2024-06-23 08:53:11",0.77511,2,haoyunji
4860,12250883,"Thehuman zardosht","2024-06-13 12:55:56",0.77511,1,thehumanzardosht
4861,12250931,"Moawwaz Tahir","2024-06-13 13:04:59",0.77511,1,moawwaztahir
4862,12250958,"Evelina Spac","2024-06-13 13:17:26",0.77511,2,evelinaspac
4863,12251084,"Anurag Vattipalli","2024-06-13 13:38:31",0.77511,1,kobeisthegoat
4864,12251099,"Rhea Murali","2024-06-16 07:55:55",0.77511,2,rheamurali
4865,12251228,"Sarah Chon","2024-06-13 14:00:18",0.77511,1,sarahchon
4866,12251274,Sarani_974,"2024-06-13 14:09:34",0.77511,1,sarani974
4867,12251316,LinkDM,"2024-06-13 14:18:05",0.77511,1,linkdm
4868,12247184,"Navya Gautam","2024-06-13 14:33:19",0.77511,3,njgautam
4869,12251452,"Ekaterina Somikova","2024-06-13 14:43:32",0.77511,1,ekaterinasomikova
4870,12119489,"Filippova Olga","2024-06-13 15:02:53",0.77511,10,filippovaolga
4871,12251454,"Miguel Huidobro","2024-06-13 14:44:29",0.77511,1,miguelhuidobro
4872,12251509,"Saieda Ali Zada","2024-06-13 14:58:15",0.77511,1,saiedaalizada
4873,7964286,"Alena #2","2024-06-13 15:20:04",0.77511,1,ab1008
4874,12251519,YenTsai9183,"2024-06-16 11:17:47",0.77511,6,yentsai9183
4875,12246852,"Zahra Temori","2024-06-13 15:22:58",0.77511,1,zahratemori
4876,12251670,Kaderdag,"2024-06-13 15:26:24",0.77511,1,kaderdag
4877,12251667,r4koazmzGb,"2024-06-13 15:28:29",0.77511,1,r4koazmzgb
4878,12251778,"Miguel Monte e Freitas","2024-06-13 22:40:28",0.77511,3,miguelmonteefreitas
4879,12251844,"Ramsha Arshad","2024-06-13 15:55:12",0.77511,1,ramsha00
4880,12251953,DonLee25,"2024-06-13 16:13:42",0.77511,1,donlee25
4881,12252017,"Alan Spillane","2024-06-13 16:27:28",0.77511,1,alanspillane1
4882,12250377,namhunk,"2024-06-17 10:45:50",0.77511,6,namhunk
4883,12252176,"Jenson Chang","2024-06-13 17:06:20",0.77511,2,jensonchang
4884,12252177,"not spammer","2024-06-13 16:59:08",0.77511,1,notspammer
4885,12252185,RebeccaCW,"2024-06-13 17:01:29",0.77511,1,rebeccacw
4886,12252220,"Nikita S Bansode","2024-06-13 17:07:31",0.77511,1,nikitasbansode
4887,12252221,"Christian Pezzin","2024-06-13 17:07:39",0.77511,1,pezzin
4888,12252292,"shyamsundar #2","2024-06-13 17:23:55",0.77511,1,shyamsundar8496
4889,12252338,"Bonface Momanyi","2024-06-13 17:35:03",0.77511,1,bonfacemomanyi
4890,12252362,"Arun Kumar Mittal","2024-06-13 17:39:54",0.77511,1,arunkumarmittal
4891,12252457,grütter,"2024-06-13 17:55:36",0.77511,1,grtter
4892,12252507,spencerej,"2024-06-13 18:04:24",0.77511,1,spencerej
4893,12225200,Storminites,"2024-06-13 18:37:25",0.77511,2,storminites
4894,12252749,"Mike C Chang","2024-06-14 12:26:01",0.77511,3,mikecchang1003
4895,12252764,"Jake Guerra","2024-06-13 19:00:05",0.77511,1,jakeguerra
4896,12252832,Koustubh1012,"2024-06-14 15:05:09",0.77511,2,koustubh1012
4897,12252971,aazir_7.23,"2024-06-13 19:54:04",0.77511,1,aazir723
4898,12252973,"Bhavya Aggarwal","2024-06-13 19:55:38",0.77511,1,aggarwalbhavya
4899,12252974,"Istvan Kovacs","2024-06-13 19:57:39",0.77511,1,istvankovacs81
4900,12253016,"Kilee Atkinson","2024-06-13 20:09:45",0.77511,1,kileeatkinson
4901,12253044,"sai Chaitanya","2024-06-13 20:16:58",0.77511,1,saichaitanya12
4902,12253131,"Fabrizio Porretta","2024-06-13 20:44:05",0.77511,1,fabrizioporretta
4903,12253332,"Pandhari Maske","2024-06-13 21:57:02",0.77511,1,pandharimaske
4904,12253453,"Elizabeth S.","2024-06-13 23:05:53",0.77511,1,esoto89
4905,12253529,TetrisIsGay,"2024-06-13 23:45:12",0.77511,1,tetrisisgay
4906,12253556,"Yonathan Tesfaye Sisay","2024-06-14 00:00:57",0.77511,1,yonna06
4907,12253594,khorunj,"2024-06-14 00:20:29",0.77511,1,khorunj
4908,12253723,"Danielle Aronson","2024-06-14 01:01:12",0.77511,1,daniellearonson
4909,12253966,"Soowon Jeong","2024-06-14 02:06:37",0.77511,1,soowonjeong
4910,12253967,kelevyn,"2024-06-14 02:07:04",0.77511,1,kelevyn
4911,12253827,"Jericho Ellis","2024-06-18 13:17:37",0.77511,19,jerichoellis
4912,12254069,Testoooo,"2024-06-16 21:33:39",0.77511,3,testoooo
4913,12254092,Trevorlini,"2024-06-14 03:39:35",0.77511,2,trevorlini
4914,12254129,"Vale del Valle","2024-06-14 03:11:40",0.77511,3,valedelvalle
4915,12254130,"Aymane Bagari","2024-06-14 02:55:14",0.77511,1,aymanebagari
4916,6770858,"Bill Le","2024-06-15 04:03:59",0.77511,7,billwashere
4917,12254170,jsk3141,"2024-06-14 03:10:13",0.77511,1,jsk3141
4918,12254193,"Efe Cavdar","2024-06-14 03:19:47",0.77511,1,efecavdar
4919,12254277,gpspace,"2024-06-14 03:45:26",0.77511,1,gpspace
4920,12254342,"yoshi #4","2024-06-14 04:03:39",0.77511,1,yoshihiro4416
4921,12254398,aniket4256,"2024-06-14 04:22:04",0.77511,1,aniket4256
4922,12254428,"Jose Pablo Barrantes","2024-06-14 05:34:31",0.77511,2,josepablobarrantes
4923,12254429,"Maki #2","2024-06-14 04:31:19",0.77511,1,mellmarcserrano
4924,12254548,citymoonstar,"2024-06-14 05:08:24",0.77511,1,citymoonstar
4925,12254649,"Takahashi Takashi","2024-06-14 05:38:07",0.77511,1,takahashitakashi
4926,12254789,suyashkadam367,"2024-06-14 06:10:29",0.77511,1,suyashkadam367
4927,12254949,MadDiiXx,"2024-06-14 06:47:13",0.77511,1,maddiixx
4928,12255190,"Papa Boakye","2024-06-14 07:33:15",0.77511,1,papaboakye
4929,12255317,"Jiacheng Yin #2","2024-06-14 09:50:16",0.77511,2,jiachengyin7
4930,12234329,"ido eli","2024-06-18 10:30:28",0.77511,21,idoeli
4931,12255414,"Thanachot Phomthong ","2024-06-14 08:29:39",0.77511,1,thanachotphomthong
4932,12255427,"Lilit Babakhanyan","2024-06-14 08:32:02",0.77511,1,lilitbabakhanyan
4933,12255425,"SangHoon Moon","2024-06-14 08:32:51",0.77511,2,sanghoonmoon
4934,12255455,"Karan #10","2024-06-14 08:35:32",0.77511,1,karansrathod
4935,12255457,merrento,"2024-06-14 08:35:58",0.77511,2,merrento
4936,12255456,MinseokOh1218,"2024-06-14 08:35:59",0.77511,2,minseokoh1218
4937,12255464,"Sung Jinkeong","2024-06-14 08:39:18",0.77511,2,sungjinkeong
4938,12255462,GOODISGOOD77,"2024-06-14 08:36:43",0.77511,2,goodisgood77
4939,12255465,"hina bunny","2024-06-14 08:36:55",0.77511,2,hinabunny
4940,12255466,"CH. B.","2024-06-14 08:37:06",0.77511,2,baksbox
4941,12255467,flyingPieter,"2024-06-14 08:37:08",0.77511,1,flyingpieter
4942,12255474,Elizabeth2387,"2024-06-14 08:40:24",0.77511,2,elizabeth2387
4943,12255476,NareshBA007,"2024-06-14 08:40:05",0.77511,1,nareshba007
4944,12255490,"Shelley Hamilton","2024-06-14 08:41:48",0.77511,1,shelleyhamilton
4945,12255461,"Seongrim Choi","2024-06-14 08:42:16",0.77511,2,seongrimchoi
4946,12255463,"SEOHAN LEE","2024-06-14 08:42:35",0.77511,3,seohanlee
4947,12255472,jungchullee,"2024-06-14 08:46:00",0.77511,2,jungchullee
4948,12255536,"Soumyajit Chakraborty","2024-06-14 08:50:44",0.77511,1,tijyamuos
4949,12255633,Shubham-6424,"2024-06-14 09:09:57",0.77511,1,shubham6424
4950,12209496,"Justin Lee #2","2024-06-14 09:59:21",0.77511,1,justinwithalee
4951,12255862,"Ansh Patidar","2024-06-15 08:27:21",0.77511,2,anshpatidar
4952,12255903,"Arlan Nascimento","2024-08-07 15:22:57",0.77511,3,arlankarlos
4953,12255928,mfik11,"2024-06-14 10:13:43",0.77511,1,mfik11
4954,12255953,Atharva7117,"2024-06-14 10:20:19",0.77511,1,atharva7117
4955,12256132,"Josipa Rupčić","2024-06-14 11:07:01",0.77511,1,josiparupi
4956,1814253,"Christopher Buck","2024-06-14 11:21:23",0.77511,1,butterwell
4957,12256199,"Keshia Aurell","2024-06-14 11:27:24",0.77511,1,keshiaaurell
4958,12256212,"Liu Haolin SiS01","2024-06-18 07:51:19",0.77511,9,liuhaolinsis01
4959,12256240,ChocolateOreo,"2024-06-14 11:49:00",0.77511,2,chocolateoreo
4960,12256317,"Sihan Qin","2024-06-14 12:02:46",0.77511,3,sihanqin
4961,12256319,"Tingrui Liu","2024-06-14 11:59:06",0.77511,2,tingruiliu
4962,12256650,CRLOCZ,"2024-06-14 12:16:30",0.77511,1,crlocz
4963,12257237,"Meetali Kapse","2024-06-14 12:58:20",0.77511,1,meetalikapse
4964,12257264,SaiDhiraj007,"2024-06-14 13:04:21",0.77511,1,saidhiraj007
4965,12257408,"Al Fattah_ohi","2024-06-14 13:39:14",0.77511,2,alfattahohi
4966,12257399,"m netflex","2024-06-14 14:16:43",0.77511,5,mnetflex
4967,12257480,"Taiga NAGARE","2024-08-02 00:53:20",0.77511,3,taiganagare
4968,12257545,Shubh276,"2024-06-14 13:59:11",0.77511,1,shubh276
4969,12257558,"Hideaki NISHIMOTO","2024-06-14 14:02:13",0.77511,1,hideakinishimoto1
4970,12257622,"sayaka fujino","2024-06-14 14:10:16",0.77511,1,sayakafujino
4971,11706287,hmtmenegaz,"2024-07-18 19:22:23",0.77511,2,hmtmenegaz
4972,12257702,"hadar zilkha","2024-06-14 14:25:22",0.77511,1,hadarzilkha
4973,12257814,"Sneha Poudel","2024-06-14 14:43:40",0.77511,1,snehapoudel24
4974,12257921,Swati395,"2024-06-14 15:08:21",0.77511,3,swati395
4975,12258093,"Melissa Prantl","2024-06-14 15:45:23",0.77511,1,melissaprantl
4976,12258109,"Sanat Karkhanis","2024-06-14 15:48:27",0.77511,1,sanatkarkhanis
4977,12258119,"Ihsane Assabbane","2024-06-15 17:36:18",0.77511,4,ihsaneassabbane
4978,12258152,"Hossam El-Sherbini","2024-06-14 15:59:10",0.77511,1,hossamelsherbini
4979,12251592,JH1124,"2024-06-14 16:59:16",0.77511,13,jh1124
4980,12258378,wumanqiu,"2024-06-14 16:51:34",0.77511,1,wumanqiu
4981,12258519,"Data Stormer","2024-06-14 17:24:49",0.77511,1,datastormer
